metric,size,PANSS,estimate,conf.low,conf.high,p.value,t_value,df,p.value_fdr
sd_perp,30,panss_negative,-0.0967278015149645,-0.20012165824912487,0.008796704058699365,0.0723442156252381,-1.802485543300191,344,0.09043026953154762
sd_perp,40,panss_positive,0.1283766348051065,0.02310210568757928,0.23083534182382898,0.01704591749134452,2.397405917683764,343,0.038593358851784075
sd_perp,40,panss_negative,-0.10166866825535506,-0.20505508831825556,0.003961536623221221,0.05923447661976439,-1.8927376546932364,343,0.09043026953154762
sd_perp,50,panss_positive,0.13304561034936002,0.028310593104851674,0.23489114033089661,0.012989518657882712,2.496989857775741,346,0.038593358851784075
sd_perp,50,panss_negative,-0.09648012485735234,-0.1995867101034366,0.008739524292826435,0.07225099619546145,-1.8030454284030193,346,0.09043026953154762
min_perp,10,panss_positive,-0.05128118809802136,-0.1551286421518843,0.05368721563108049,0.3380849066393973,-0.9592738138970199,349,0.7897110516878654
min_perp,10,panss_negative,-0.02566721102057608,-0.12999812972265154,0.07922586092782251,0.6317688413502923,-0.4796611005755948,349,0.7897110516878654
min_perp,20,panss_positive,-0.00750352574415983,-0.11224506017386046,0.0974029163783028,0.888756458472238,-0.1399803984073355,348,0.9086359500220617
min_perp,20,panss_negative,0.006156104073054018,-0.09873744111615089,0.11091435187883451,0.9086359500220617,0.11484280851430224,348,0.9086359500220617
min_perp,30,panss_positive,0.032956246630767544,-0.0721227485083077,0.13731168818309603,0.5388742318225104,0.6151249477051247,348,0.7897110516878654
min_perp,30,panss_negative,-0.03959836552223506,-0.14383113521212001,0.06550337048929668,0.4602367087345529,-0.7392777626643681,348,0.7897110516878654
min_perp,40,panss_positive,0.04794652593820083,-0.05732209148856234,0.15216072613228332,0.37184899369418567,0.8941732021426444,347,0.7897110516878654
min_perp,40,panss_negative,-0.029671903561338017,-0.1342338612254643,0.07554350201479551,0.5806401473001175,-0.5529697977929662,347,0.7897110516878654
min_perp,50,panss_positive,0.08957395711257561,-0.015249233186103177,0.19244963403675241,0.09382617410944206,1.6801334591723842,349,0.7897110516878654
min_perp,50,panss_negative,-0.030704470032838802,-0.13495092153522809,0.07421426980857629,0.5664204030671787,-0.5738774164677761,349,0.7897110516878654
max_perp,10,panss_positive,0.08445712898483843,-0.02116614218336263,0.18821591161642898,0.11685517084727555,1.5720631895404562,344,0.14606896355909443
max_perp,10,panss_negative,-0.06925672657162268,-0.17342515678059964,0.03644418396097163,0.1987464019617498,-1.2876126460392672,344,0.21484965377108017
max_perp,20,panss_positive,0.13883522110785948,0.03374217950881606,0.2408915995719688,0.00982562619048423,2.59640921360293,343,0.09407022648287791
max_perp,20,panss_negative,-0.0669456885007528,-0.17132235046302333,0.03891708026855982,0.21484965377108017,-1.2426392125348527,343,0.21484965377108017
max_perp,30,panss_positive,0.10550544802362317,5.312413828996102e-4,0.2081797457483653,0.04890337233780624,1.9763794519288793,347,0.09407022648287791
max_perp,30,panss_negative,-0.09857716337801795,-0.20147228992581465,0.0064698817512831314,0.06584915853801454,-1.8452766774068294,347,0.09407022648287791
max_perp,40,panss_positive,0.10520428628083438,-7.915994899062475e-5,0.20818100593140962,0.05021776855552536,1.9649873285855253,345,0.09407022648287791
max_perp,40,panss_negative,-0.1203859023550862,-0.22284402690334054,-0.015297218073281688,0.024921901259250583,-2.2524505822855754,345,0.09407022648287791
max_perp,50,panss_positive,0.11476747006093171,0.010209926887469958,0.2168425532067874,0.03158643344354502,2.1582944586977324,349,0.09407022648287791
max_perp,50,panss_negative,-0.09994755549464442,-0.20250900290703838,0.00478268755192474,0.06141114324181905,-1.8765709664630774,349,0.09407022648287791
