metric,size,PANSS,estimate,conf.low,conf.high,p.value,t_value,df,p.value_fdr
mean_perp,10,panss_positive,0.19898833548842443,0.09586276584337232,0.29788757769965535,1.8685662016855383e-4,3.7769285520968827,346,3.7371324033710766e-4
mean_perp,10,panss_negative,0.09236157239170523,-0.012894639087162861,0.19559335196562905,0.085348333881358,1.7253997188009296,346,0.14224722313559668
mean_perp,20,panss_positive,0.23930995577397526,0.13779157260050756,0.3358524977301016,6.169588898980403e-6,4.591257686952329,347,1.5423972247451006e-5
mean_perp,20,panss_negative,0.0763965755327887,-0.028814611749773712,0.17993357740851276,0.15439794401783186,1.4272817353762872,347,0.16708837217909925
mean_perp,30,panss_positive,0.25424657539089873,0.15335978444631931,0.349887868930533,1.4944279985568606e-6,4.897007386548059,347,4.981426661856202e-6
mean_perp,30,panss_negative,0.07532738116658488,-0.029889068515316648,0.17889280978918584,0.1602656296886506,1.4071916692630357,347,0.16708837217909925
mean_perp,40,panss_positive,0.2639546054634714,0.16350524152086196,0.3589871694047943,5.662652470059008e-7,5.09771959708705,347,2.8313262350295037e-6
mean_perp,40,panss_negative,0.07412057881954182,-0.031101518507494118,0.1777178142691489,0.16708837217909925,1.3845218218984132,347,0.16708837217909925
mean_perp,50,panss_positive,0.28022516612574006,0.18070368382377164,0.37406643295161573,9.769357750242515e-8,5.445719254763144,348,9.769357750242516e-7
mean_perp,50,panss_negative,0.08265677293254581,-0.022366859197477697,0.18587600251165903,0.12271508215142037,1.5472366339183625,348,0.16708837217909925
sd_perp,10,panss_positive,0.13654559871345787,0.0317190177965458,0.23840094678238244,0.010886481356050226,2.5602013222992874,345,0.027216203390125565
sd_perp,10,panss_negative,0.038737448011489754,-0.06681762898075334,0.14343503515123734,0.4719776705145159,0.7200566201405165,345,0.5244196339050177
sd_perp,20,panss_positive,0.1272427563374634,0.02271593482430399,0.2290177517561136,0.017234488743171433,2.3931351881501373,348,0.03446897748634287
sd_perp,20,panss_negative,0.025482792213106488,-0.07955956540364542,0.1299654338267727,0.6347077824971754,0.47552974769694734,348,0.6347077824971754
sd_perp,30,panss_positive,0.14453819762280928,0.04016759532116387,0.24578877951997838,0.0068360757777190155,2.72102113648658,347,0.022786919259063385
sd_perp,30,panss_negative,0.053151734386459246,-0.05211917469093391,0.15725436551269867,0.3221281479304969,0.9915086565216397,347,0.4026601849131211
sd_perp,40,panss_positive,0.19223280349316033,0.08859362884425066,0.29175431217734404,3.2265712620112416e-4,3.633147929606769,344,0.002372644654788676
sd_perp,40,panss_negative,0.06436796833160154,-0.04134743373047575,0.1686581416435629,0.23239214094086308,1.1963288717230949,344,0.33198877277266153
sd_perp,50,panss_positive,0.18689646267952092,0.08309917164608824,0.2866820732835414,4.745289309577352e-4,3.5285880585233795,344,0.002372644654788676
sd_perp,50,panss_negative,0.07550277500788152,-0.030172207050780813,0.1795085682141789,0.16110898794192358,1.404376525616509,344,0.268514979903206
min_perp,10,panss_positive,-0.0071729246661455,-0.11176920531319702,0.0975805490110332,0.8934760682148193,-0.1340047385791837,349,0.9382456422987765
min_perp,10,panss_negative,-0.004150098031473507,-0.10878304310806057,0.100573798588677,0.9382456422987765,-0.07753089707433214,349,0.9382456422987765
min_perp,20,panss_positive,0.10864886802264948,0.003863041035168594,0.21107462922499146,0.04221646799223148,2.0388881828162733,348,0.08443293598446296
min_perp,20,panss_negative,0.1110476005484531,0.006291009177706151,0.21339329339345078,0.037847285064335615,2.08445831641941,348,0.08443293598446296
min_perp,30,panss_positive,0.16440256051739133,0.06076815786132994,0.2645302794972199,0.002000578955856799,3.113659835823679,349,0.006668596519522663
min_perp,30,panss_negative,0.07763672756040228,-0.027265060394145443,0.1808471813985698,0.14663321860786427,1.4547646582195823,349,0.24438869767977378
min_perp,40,panss_positive,0.1771971188402918,0.07373699798081773,0.2768836797623582,8.69765833649256e-4,3.3587198501666986,348,0.00434882916824628
min_perp,40,panss_negative,0.048545382555774765,-0.05657233994937739,0.15259863314446498,0.365207972692682,0.9066713543415431,348,0.4565099658658525
min_perp,50,panss_positive,0.1853524547475716,0.08196731003594193,0.2847909918612085,5.005673144942792e-4,3.513617254411528,347,0.00434882916824628
min_perp,50,panss_negative,0.04917082589499243,-0.056098844626496024,0.15335928241220909,0.3597479719038972,0.9170602897321382,347,0.4565099658658525
max_perp,10,panss_positive,0.09846970418159247,-0.006884235111652288,0.2016616186887791,0.06693300761395507,1.8379258079691392,345,0.13386601522791014
max_perp,10,panss_negative,0.01957204350762728,-0.08588750529907652,0.1245978672019356,0.7163762796046098,0.36360422204841025,345,0.7163762796046098
max_perp,20,panss_positive,0.10405197958288989,-0.0013981517197821942,0.20721349532153766,0.05314674757268467,1.94040953851765,344,0.13286686893171168
max_perp,20,panss_negative,0.035024012380336866,-0.07067175330117026,0.13994203410761846,0.5161276922545737,0.6499974502339839,344,0.573475213616193
max_perp,30,panss_positive,0.13602453402168593,0.031341729460034794,0.2377555394047697,0.011079161194968894,2.5539402687247112,346,0.036930537316562984
max_perp,30,panss_negative,0.037658325000459056,-0.06774086869176935,0.14222624680829096,0.4837850474459674,0.7009825620227867,346,0.573475213616193
max_perp,40,panss_positive,0.16785632523380267,0.06385211365271398,0.2682534854399532,0.001675816862868767,3.1672467102593913,346,0.008379084314343834
max_perp,40,panss_negative,0.04906756407086267,-0.05635414373165508,0.15340721324418133,0.3614529350578011,0.9138101704354088,346,0.5163613357968587
max_perp,50,panss_positive,0.19949930754210368,0.09638994436099195,0.29837237950809903,1.7971620892247197e-4,3.7870286023220476,346,0.0017971620892247198
