metric,size,PANSS,estimate,conf.low,conf.high,p.value,t_value,df
word_min,20,panss_positive,-0.01943951706012008,-0.12357164409120525,0.08511606919443172,0.7158771820694734,-0.3642680694033654,351
word_min,20,panss_negative,0.11700641079384387,0.012779621499039875,0.2187179791061725,0.027941340200392094,2.2072758293854404,351
word_min,20,panss_general,0.013281489406459152,-0.0912278580068778,0.11750146283463925,0.8036219139443397,0.24885057361212917,351
word_min,30,panss_total,0.019825394915168243,-0.08488173292325277,0.12409943587573248,0.7108827571432939,0.3709720884157026,350
word_min,30,panss_positive,-0.017129064170885507,-0.12144283934450403,0.08755893327394136,0.7487787235317398,-0.3205024693547315,350
word_min,30,panss_negative,0.08219569115796918,-0.0225291004821446,0.18513621905452013,0.12374371802096566,1.542961634360012,350
word_min,30,panss_general,-0.009547284025039085,-0.11396476965784332,0.09507882486971339,0.8583382821530469,-0.17862146989505595,350
word_min,40,panss_total,-0.03336135289380275,-0.13726621611546627,0.07126970620066957,0.5321327467317216,-0.6253728567233876,351
word_min,40,panss_positive,-0.05319361795431925,-0.15670637813216515,0.05147507026838517,0.3189692576465162,-0.9979950571092716,351
word_min,40,panss_negative,0.05214697253555566,-0.052521789495475445,0.15568242679989958,0.32859764285295456,0.9783042775376075,351
word_min,40,panss_general,-0.06755274090688426,-0.17073172466224631,0.037091678225560726,0.20546087439568178,-1.268497818988322,351
word_min,50,panss_total,-0.014668486560292739,-0.11886935384291236,0.08985196202037353,0.7835981195419399,-0.27484357750655575,351
word_min,50,panss_positive,-0.038557698611560984,-0.14236757556985932,0.06609117548756886,0.47021301862113196,-0.7229158299147376,351
word_min,50,panss_negative,0.05110155655046441,-0.05356704966862245,0.1546594560857947,0.33840005641506377,0.9586398545756336,351
word_min,50,panss_general,-0.040160683326673774,-0.14394014639696287,0.06449254783519257,0.45194404835531743,-0.7530176697791211,351
word_max,10,panss_total,-0.09197638571783726,-0.19566385980797385,0.013744775620818567,0.08804479436393953,-1.710677742231442,343
word_max,10,panss_positive,-0.06164847108961239,-0.1661545957840006,0.04422709512400099,0.25345388960440457,-1.1439214880132111,343
word_max,10,panss_negative,-0.06999092511523249,-0.1742905645467867,0.03586177779821798,0.1946667738509015,-1.2994367753896192,343
word_max,10,panss_general,-0.08821195653777698,-0.1920112235808686,0.017539082097562365,0.10190071118286526,-1.640101862279178,343
word_max,20,panss_total,0.02964570241181745,-0.07618043712997007,0.13481139092816763,0.5831655706060771,0.5492875207442482,343
word_max,20,panss_positive,0.006181634588693307,-0.09947096850124058,0.1116964077940849,0.9089182137171468,0.11448766217977421,343
word_max,20,panss_negative,0.03041808332515881,-0.07541180034066414,0.1355703398727691,0.573386779613861,0.5636115907770383,343
word_max,20,panss_general,0.03138648413310216,-0.07444791614196944,0.13652172553497466,0.561236771800399,0.5815723481678186,343
word_max,30,panss_total,-0.013579605044445069,-0.11884424087759016,0.09198689096910247,0.8012785336411139,-0.2518873788050018,344
word_max,30,panss_positive,-0.039682501887303004,-0.14451266558322085,0.06602854863848971,0.46187924538795544,-0.7365809427474961,344
word_max,30,panss_negative,0.004666414417839986,-0.10081798087553319,0.11004706359559527,0.9310795371156758,0.08655003644283697,344
word_max,30,panss_general,-0.004746795304092417,-0.11012647209719993,0.10073841459470477,0.9298953746778144,-0.08804092933031465,344
word_max,40,panss_total,-0.08755917969268937,-0.19108028405341645,0.01788829217133572,0.10346338078620033,-1.632609913718777,345
word_max,40,panss_positive,-0.08141504446217421,-0.18511091990461692,0.024073876256344467,0.13011827504439957,-1.5172541854899142,345
word_max,40,panss_negative,-0.058446242636432166,-0.16272748952691957,0.04712631246932364,0.2775972438080142,-1.0874497081218026,345
word_max,40,panss_general,-0.07613434133988413,-0.17997430530474506,0.02938375710434424,0.15702071997837833,-1.41824899671676,345
word_max,50,panss_total,-0.0813131902827791,-0.18471649181308097,0.0238706667352949,0.12948963055229235,-1.5197293373166447,347
word_max,50,panss_positive,-0.088330867726119075,-0.19153485898545217,0.016805055918489593,0.09946387151290395,-1.6518786322638623,347
word_max,50,panss_negative,-0.06335450307064595,-0.16722240395916743,0.041904291412346084,0.2378014422139125,-1.1825392492821443,347
word_max,50,panss_general,-0.056190023517467,-0.16022497368817415,0.049079579417804886,0.29520219192995983,-1.0483604749935591,347
